time_on_page,loan_amount_requested,hour_of_day,monthly_income,existing_emi,rent,total_obligations,dti_ratio,avg_monthly_balance,bounce_count_6m,income_stability_score,clicked,converted,rejected,defaulted_true,defaulted_observed,channel_app,channel_sms,channel_web,channel_whatsapp,device_tier_high,device_tier_low,device_tier_mid
72.57160102459112,61695.35176148619,9,14293.672905203593,5392.3333921985595,3339.696065268725,8732.029457467284,0.6109017266155853,10137.252759610208,1,0.7334700943865576,1,0,1,0,-1,False,False,False,True,False,False,True
46.29646221155453,126976.50203285235,7,31767.893358342575,2998.119137462361,1571.6102749185943,4569.729412380955,0.14384741729123493,8076.008116397249,0,0.8164443034698927,1,0,0,0,0,False,False,False,True,False,False,True
52.84747591129953,54757.44113399319,13,46911.35932920005,32306.025716130134,3577.5868534460724,35883.61256957621,0.7649237430483153,60760.43631574103,0,0.5845066974555694,1,0,1,0,-1,True,False,False,False,False,False,True
109.08840355048513,152449.8584349742,15,38979.30205588995,4447.9675363322185,5467.974661893321,9915.94219822554,0.25438993710066177,48519.26644772642,0,0.3908514862375983,1,0,1,0,-1,True,False,False,False,True,False,False
46.233990132485374,109582.7036914453,18,39553.37984765436,3317.0778056769145,2156.6127914167387,5473.690597093653,0.13838743030750786,69742.49058196179,1,0.6870804227509516,0,0,0,0,0,False,False,False,True,False,True,False
29.373356113497024,180365.3192608168,6,30652.765569915035,18332.904448843736,6712.734292492703,25045.63874133644,0.8170759889253889,15257.868065530543,0,0.842414918053772,0,0,1,1,-1,True,False,False,False,False,True,False
60.967527020613076,89638.06912182043,11,35232.55313058083,15546.96771099863,848.5674486568847,16395.535159655516,0.4653518891716271,67198.71819335788,2,0.6168891804404434,1,0,0,0,0,False,False,False,True,True,False,False
59.51989226272935,128781.96621722289,12,20874.20230264068,5562.415031454348,370.0923729598569,5932.507404414205,0.2842028317251537,6057.511329652317,0,0.7599079971329248,1,1,0,0,0,False,False,False,True,False,True,False
58.50013502312618,67932.9445508748,14,36229.06516083458,20633.834392623714,12902.068297404325,33535.90269002804,0.9256629322658321,44299.20876491486,1,0.6600150909718426,1,1,1,0,-1,True,False,False,False,True,False,False
46.7420541268642,300778.9672963264,14,28408.658108447653,6019.018193427864,4316.1429290901015,10335.161122517966,0.36380321390276027,45601.49117864823,1,0.46732722115847974,1,1,0,0,0,True,False,False,False,False,True,False
156.3524729145014,106934.59950488874,17,20694.027257080306,12134.405168544661,3745.91985552268,15880.32502406734,0.7673868806099116,32568.045617761272,0,0.7605638246047476,1,0,1,0,-1,False,False,True,False,False,False,True
337.92010982617694,45345.66741321925,1,52963.57116192491,8478.416323282201,17440.06894727116,25918.485270553363,0.48936438200726834,73264.84476143865,2,0.6930846507467523,1,1,0,1,1,False,False,False,True,False,True,False
26.14733080546423,195521.21908438703,13,16522.856642992967,8028.8725949179125,3287.8370632330707,11316.709658150983,0.6849124157323114,31938.580626011666,0,0.7344432279735013,0,0,1,1,-1,True,False,False,False,False,False,True
6.646481772363297,87519.56204286913,19,47199.69923544235,9221.625784280055,29986.42968424841,39208.055468528466,0.8306844345119695,45878.040708250715,0,0.6742462404834312,1,0,1,0,-1,True,False,False,False,False,False,True
55.24028012945246,189814.55185494674,6,48706.80689468161,8229.490268036254,25971.179028859657,34200.66929689591,0.7021743258770335,67429.05404177158,1,0.7043208520321868,1,1,1,0,-1,False,False,False,True,True,False,False
7.759959123001679,88614.767424786,19,27899.961418473675,5479.628155176965,1518.147923341959,6997.776078518924,0.2508166937422866,11704.022058276507,1,0.5052711466187513,1,1,0,0,0,True,False,False,False,True,False,False
15.349894883685113,21406.149778520707,1,60791.452981007824,32572.362455556853,17889.968109494526,50462.33056505138,0.8300892327876516,51063.62152732648,0,0.573790613087937,1,0,1,1,-1,False,False,False,True,True,False,False
43.5454383881426,54153.45195802967,1,27607.146351189745,13401.307731849289,1447.9613842215058,14849.269116070795,0.5378777265557857,11366.801387606045,1,0.7905170746762266,1,0,0,0,0,False,False,False,True,False,True,False
108.53729062315382,105627.64534669295,4,26753.537571490197,6895.577188307636,2606.7074577938474,9502.284646101483,0.3551786234141819,32703.160603258366,1,0.9053664780696182,1,0,0,0,0,False,True,False,False,True,False,False
54.73789492993701,43232.680604237416,2,19926.830724932497,7400.202132398188,3823.234588449205,11223.436720847392,0.5632324013674991,35666.51049557872,2,0.3677683889057128,1,1,1,0,-1,False,True,False,False,False,False,True
5.0,86241.77866651643,2,36162.51180504677,13453.958402029552,5524.810668412753,18978.769070442304,0.5248188835100128,30533.448008385447,0,0.8288016221677422,0,0,0,0,0,False,False,True,False,False,True,False
54.16919199088525,175937.8034294093,0,22486.51619411476,8845.172927116348,2798.456602365974,11643.629529482321,0.5178049560442683,32666.69191822792,0,0.8657664827844797,1,0,0,0,0,False,False,False,True,False,True,False
57.42858963756521,140972.97484080496,18,24444.89986239525,5116.00518521955,1160.1439394541146,6276.149124673665,0.25674677171938687,15956.438943347066,0,0.7622572554404864,1,0,0,0,0,False,False,False,True,True,False,False
58.188629133731936,116408.92960283998,19,35147.644983767066,22304.369122972414,7660.845492374475,29965.21461534689,0.8525525573388009,42225.2186628147,0,0.9194503414098074,1,0,1,0,-1,False,False,True,False,False,True,False
141.0021892046768,87835.73582214462,11,35891.16015859043,5187.302934388308,514.639030760847,5701.941965149155,0.15886758577750837,16528.07343535046,1,0.8011165485868348,1,1,0,0,0,True,False,False,False,True,False,False
125.29298253720852,233506.2820530954,21,68047.87740472262,26464.64190818972,12366.849481725887,38831.49138991561,0.5706495613222559,14837.114454038116,0,0.4750917780797593,1,1,1,1,-1,False,False,False,True,False,False,True
70.46778400869583,118468.47176643438,5,57844.66030867546,20750.33327271979,19246.938307541503,39997.271580261295,0.691460047769743,114718.69927152838,1,0.6113798641518498,1,0,1,1,-1,True,False,False,False,False,False,True
239.39247009988418,68660.98537891361,20,47834.19889347546,5536.601744704693,4298.818744362784,9835.420489067477,0.2056148261408224,81831.72733855575,0,0.42729574353594896,1,0,1,1,-1,False,False,False,True,True,False,False
43.44513552917697,172604.0076718355,19,33749.64546414874,20014.380415051466,10672.358323279408,30686.738738330874,0.9092462547770611,45055.83494965863,0,0.5138648453070135,0,0,1,0,-1,False,True,False,False,True,False,False
60.3443619951061,147854.0034245067,5,29672.976335859024,3140.5908806476873,4518.073992012294,7658.6648726599815,0.2581023482772331,20146.34568559951,2,0.29038555501024915,1,0,1,1,-1,False,False,False,True,False,False,True
65.41465060613274,61497.11285566266,12,35835.83818695291,25775.41506460765,5418.325323379333,31193.74038798698,0.8704621397510378,55221.55808368753,1,0.7759809792280975,0,0,1,1,-1,False,False,True,False,False,False,True
16.891602448388042,208610.67944928585,20,27497.73238885675,10486.21585782789,7303.4736355835375,17789.689493411428,0.6469511464378265,10553.663839500256,1,0.8699536939936819,1,1,1,0,-1,False,False,False,True,False,True,False
66.47041493788232,120500.75016341802,9,25579.202492732107,12913.740935821572,4619.205661550501,17532.946597372073,0.6854375777491014,34242.990348645624,0,0.5869586715676517,1,1,1,0,-1,True,False,False,False,False,False,True
13.652089863479574,130064.32616123601,0,34912.61227985615,4093.492705589876,6634.59882160737,10728.091527197246,0.3072841253241635,57497.81813897903,0,0.8444277405969665,0,0,0,0,0,True,False,False,False,False,True,False
37.89743897347857,216460.49726354535,15,23407.41667240346,4055.085944183394,4168.015030076056,8223.10097425945,0.3513032253556713,33042.523156358155,0,0.9344369202281422,1,1,0,0,0,False,False,False,True,False,False,True
72.88357138698689,40098.5087586959,13,24137.87068348603,6456.306999391764,5358.33405574139,11814.641055133154,0.4894649246429248,37898.455872651735,0,0.6418270894111806,0,0,0,1,1,False,True,False,False,False,True,False
19.877360733614445,64067.96217731632,17,58538.33071100442,28524.43001261994,17634.76349651079,46159.19350913073,0.7885293780755764,19507.170336848238,0,0.6736971428951986,0,0,1,0,-1,False,False,True,False,False,False,True
85.20795323539419,218415.09801752697,13,18217.909979920234,5164.005541637961,2803.9208071932917,7967.926348831253,0.4373677528110247,4949.35596316269,1,0.7517491818353609,1,0,0,0,0,False,True,False,False,False,True,False
32.84722201229484,60757.79379041902,9,21592.71347336105,5187.132235997034,3041.9489166415456,8229.081152638579,0.3811045407882989,21092.2122559052,0,0.6331819805208572,1,0,0,0,0,False,False,True,False,True,False,False
49.50999983344996,108694.62538248555,19,68640.42413460772,13436.156372264713,7532.588675602866,20968.74504786758,0.305486822265939,111528.77813182409,1,0.6711921143835706,0,0,0,0,0,True,False,False,False,False,False,True
96.24476694025213,236169.4791674109,21,29849.709750783542,14016.132958865666,3477.10416890768,17493.237127773347,0.5860437931834214,22116.07713118633,2,0.8665005883024323,0,0,1,0,-1,False,True,False,False,True,False,False
62.50867421462363,50515.43246312725,4,72259.06074665257,11757.11016699058,7108.8735389107205,18865.9837059013,0.26108813913382173,110541.9849533148,1,0.6990189922241443,1,0,0,1,1,False,False,False,True,True,False,False
83.77690881463576,22997.026679925722,1,20258.250863269892,8709.767591084123,1197.911315685736,9907.67890676986,0.48906882305092836,6669.106597561776,0,0.5612071738799158,1,0,0,0,0,False,False,False,True,False,False,True
92.03434588736093,46111.785503142906,16,37680.23952069415,7028.671823081945,11908.568888407513,18937.24071148946,0.5025775035503436,51990.92553752996,2,0.6773891528669905,0,0,0,0,0,False,False,False,True,False,False,True
61.71774197952104,107796.5841529521,0,53418.56417171744,26256.95715442206,8744.370706754211,35001.32786117627,0.6552277921335031,99515.31148952458,1,0.8829956890037355,1,0,1,0,-1,False,False,False,True,True,False,False
87.32020921832272,93299.17647443552,0,23086.752163545054,8687.06453769454,7381.183388436459,16068.247926130998,0.6959943006406693,23742.996448726513,0,0.6992828496742451,1,1,1,0,-1,True,False,False,False,False,False,True
37.35003595873153,86829.84486275936,5,83882.00667185313,36894.034672081,12648.082025000496,49542.116697081496,0.5906167325120216,25447.8762832082,1,0.8035213481576942,1,0,1,1,-1,False,False,False,True,False,False,True
95.40125946856745,81600.26749888962,6,29876.428635164666,19922.416921049997,1664.9794138898121,21587.396334939807,0.7225561193593053,44748.12932022226,0,0.6780826271472578,1,1,1,0,-1,False,False,True,False,True,False,False
55.52288579018143,60165.16499862402,6,46842.443133600296,5066.405283761666,13616.30629810732,18682.711581868985,0.39884152772697273,83880.67829479142,1,0.6056910068534586,0,0,0,0,0,True,False,False,False,False,False,True
159.09163864522048,83524.86875380493,15,25873.451767570667,5369.3073978924485,11798.323845523502,17167.63124341595,0.6635230350259473,22070.96329855102,0,0.43657928392448,1,1,1,0,-1,False,False,False,True,False,False,True
74.03116992748127,137245.63659413715,18,76558.23138945272,23052.068308039296,18468.27123051632,41520.339538555614,0.5423367126565543,66572.78240193645,0,0.7442211234929201,1,1,0,0,0,True,False,False,False,True,False,False
42.08488526931397,163972.26112214685,8,42263.53156105023,8557.444825105926,2233.943871854936,10791.388696960861,0.2553357066569924,33578.11620882749,0,0.8666281197693182,1,0,0,0,0,False,False,False,True,False,True,False
96.60262585679732,145782.68476383673,0,103635.99083022651,22996.104754111202,33974.04124101074,56970.145995121944,0.5497139125002316,40550.245922597,0,0.6160479920687953,0,0,0,0,0,False,False,True,False,False,False,True
163.76692227223077,82243.81805437733,17,65482.35563019098,17210.902223366364,21018.984114601575,38229.88633796794,0.5838196559981702,49189.83244019315,0,0.42615813708050176,1,0,1,0,-1,False,False,False,True,False,True,False
45.35888101521359,94020.84088463729,6,55188.86256859641,13612.340240916468,3415.1522836060635,17027.49252452253,0.3085313183136976,53212.71894673421,1,0.6781451727845419,1,1,0,0,0,False,True,False,False,True,False,False
39.18682996992124,176193.91181349626,17,22526.360464560403,3078.955925911645,2877.8745061474847,5956.83043205913,0.2644382096890758,21471.87446830941,0,0.7715335524398115,0,0,0,0,0,False,False,True,False,False,True,False
5.0,174761.9730956716,9,37870.47474430021,17953.987821369803,5953.0691356607185,23907.056957030523,0.6312848497001933,21626.89736193569,0,0.8782116399518802,1,0,1,0,-1,False,False,False,True,True,False,False
73.89438693092285,285873.59805624775,19,30997.484697242187,7783.776637423272,11608.972739560964,19392.749376984237,0.6256233228726971,37192.61058540587,0,0.20799836419441278,1,0,1,0,-1,False,False,False,True,False,False,True
51.199232763544174,87316.55643253947,1,36794.866944329005,10865.60978964376,3869.8805027144845,14735.490292358245,0.40047679244643514,43156.41120675083,1,0.44703522037324506,0,0,1,0,-1,False,False,True,False,True,False,False
96.31512638431404,43783.86044807265,10,39099.32134826321,13099.380616200096,3739.162401243033,16838.54301744313,0.4306607490053302,34693.84212766754,0,0.45966526711333705,1,1,0,0,0,False,False,True,False,False,True,False
97.80779484343044,112730.06099015841,17,23147.713021137442,2315.2619743263303,755.1881606973923,3070.4501350237224,0.1326459392433251,43581.53415357872,1,0.5343553988434083,1,0,0,1,1,False,False,True,False,False,False,True
17.70854404062129,150680.02828370326,10,33581.10275838943,7225.995442821392,3260.598543257302,10486.593986078695,0.31227664146493433,65075.02272080856,0,0.6176234534559866,1,1,0,1,1,False,False,True,False,True,False,False
124.9146591571163,183009.63448397757,13,34606.803840464934,6069.591437048748,7294.949032727098,13364.540469775846,0.3861824550855805,49253.76159211281,0,0.7436854480858748,1,0,0,0,0,False,False,False,True,True,False,False
34.41673542176864,76240.28711415072,12,21914.10550720304,6698.214794206887,1064.8103107866348,7763.025104993521,0.35424786571561684,15624.896673693976,0,0.7174221962910527,1,0,0,1,1,True,False,False,False,True,False,False
45.571212294478876,124160.45595013256,0,54187.665712575195,21925.380829990943,8947.273714129333,30872.654544120276,0.5697358271138027,102354.43816962192,1,0.6687374270021919,0,0,1,1,-1,False,False,False,True,True,False,False
85.56450112212998,160210.89661996264,9,40588.60359834476,21887.930836639036,20577.807565472467,42465.7384021115,1.046247829128157,60811.05599921434,0,0.8678181498661258,1,0,1,0,-1,False,False,True,False,False,False,True
24.510989808600122,106992.37503480633,14,54536.561282843424,13457.830804799905,31732.941707534097,45190.772512334006,0.828632598926814,54168.053345932356,1,0.9613839727167247,0,0,1,0,-1,True,False,False,False,False,False,True
39.533803661945974,93369.27043219541,18,46332.97873168974,5736.557955280089,10562.314569905793,16298.872525185881,0.3517769194070435,82573.56245852858,2,0.5245019651207357,0,0,0,1,1,False,False,False,True,False,True,False
22.362152216578398,138673.6705623476,16,15416.40152214098,5201.632040499486,1608.7940750060404,6810.4261155055265,0.44176496737740106,7361.481840984026,0,0.9031683227243527,1,0,0,0,0,False,False,False,True,False,True,False
132.45845233908102,21664.60979718969,9,23940.99216426513,11438.885022120536,6034.686391801932,17473.571413922466,0.7298599529222484,33450.18235457446,0,0.6173573632226119,1,0,1,0,-1,False,False,False,True,False,False,True
48.873857306472686,88973.03623292048,21,83000.8109725222,12760.456254317944,19822.31066201116,32582.766916329107,0.3925596212200358,58133.806169307296,0,0.6827633209129234,1,1,0,0,0,False,False,False,True,True,False,False
20.25133446189939,311837.2126646066,7,53773.95657296686,4904.055217194037,2511.4653651749563,7415.520582368994,0.1379017103252713,64108.720743996986,0,0.6917348078796884,0,0,0,0,0,False,False,True,False,False,False,True
21.72565985854218,133681.993980268,22,16142.0085960206,3573.739403382214,1965.18616766256,5538.925571044774,0.3431373201232376,11665.43322591129,1,0.6229247910029101,0,0,0,0,0,True,False,False,False,False,False,True
117.78577197411809,316644.9571649474,6,45936.05116829498,12393.630252369334,15328.48097625889,27722.111228628222,0.6034935638473425,57112.01199033747,0,0.6300199693008525,1,0,1,0,-1,False,False,True,False,False,False,True
31.71022995792805,118191.05709568004,17,23957.63974790023,5221.787288661488,10858.096592663373,16079.88388132486,0.6711798011210258,23335.021971318944,1,0.9336145160838221,1,0,1,0,-1,True,False,False,False,False,False,True
44.70650546895566,207879.98763347772,3,12730.490933302648,2411.8985499067403,2908.692801205741,5320.591351112482,0.417940783194303,15906.35668957272,0,0.7533083657419911,1,0,0,0,0,False,False,False,True,False,True,False
68.62590987180667,81390.50384018038,5,83166.88252065684,6819.432971770542,2785.1253555126864,9604.558327283228,0.11548537153472917,28038.21255527968,1,0.9592682717894587,1,0,0,0,0,False,False,True,False,False,True,False
51.7007441912439,89141.27896672953,1,37709.33324486546,3479.5196262222817,13544.610523991194,17024.130150213474,0.4514566735950309,7760.249217539498,1,0.7178126297269853,0,0,0,0,0,False,False,True,False,True,False,False
9.789696625489096,70246.43647104283,12,40476.999997859195,16802.623387854706,1432.8124064013432,18235.43579425605,0.4505135211409074,65173.14151426043,1,0.8424659498572014,0,0,0,0,0,True,False,False,False,True,False,False
103.80212845201865,199023.4710252416,20,19372.589648566987,9719.414857429985,9394.048023777714,19113.4628812077,0.9866240511950112,13467.346592372709,0,0.9281624552274734,1,0,1,0,-1,False,False,True,False,False,True,False
54.842418537574744,58950.96763711921,11,20402.87807184572,8821.288332827391,5596.070657159085,14417.358989986476,0.7066335905756961,29611.893469823503,0,0.526106843496146,1,0,1,1,-1,True,False,False,False,False,True,False
83.07340560335332,28835.600676415652,4,16385.980526860414,3231.3141200781006,1463.803224400505,4695.117344478605,0.2865325841674364,4426.545828167308,0,0.5551764765663642,1,0,0,0,0,True,False,False,False,True,False,False
109.25389073380137,185675.157821495,18,73753.81788886782,47233.51970914012,14224.77646316433,61458.29617230445,0.8332896917270065,102581.7493737013,0,0.8898724244147843,1,0,1,0,-1,True,False,False,False,False,False,True
7.210694344202054,55042.471373649634,1,15967.899071064123,484.6831949313262,243.96405709330148,728.6472520246277,0.04563200511111883,23766.198440689786,0,0.7322223277136218,1,1,0,0,0,False,False,False,True,False,False,True
109.96768300416072,170072.45796467472,10,81502.78611953265,37280.00248625117,18150.269623609707,55430.272109860874,0.6801027884932226,120208.32258198597,0,0.9552444797935461,1,1,1,0,-1,False,False,False,True,False,False,True
296.81052286624714,92292.00266745512,22,22172.723086021622,5711.790298901635,9812.519980682246,15524.31027958388,0.700153527347793,38390.74626049718,1,0.777846954983674,1,1,1,0,-1,False,False,False,True,True,False,False
89.67199524430191,408285.63886890543,7,19654.47591474848,6100.381966904855,1246.9943578776554,7347.376324782511,0.37382713009758395,34468.31889087964,2,0.8064115261914921,0,0,0,0,0,True,False,False,False,False,True,False
160.79496835822627,284893.25587642816,3,35323.85633492595,12913.784840100932,11905.638116974847,24819.42295707578,0.7026249546977106,19806.79024990882,1,0.9468482351316905,1,1,1,0,-1,False,False,False,True,False,False,True
129.38288755939806,469970.20086411753,3,25793.95172488034,11310.062164905567,5803.6872325299855,17113.749397435553,0.6634791589893521,32025.421843832442,2,0.5006897463882248,1,0,1,1,-1,True,False,False,False,True,False,False
107.13784747567574,50576.152110241674,10,38125.84849249972,26407.61576604539,23879.50293487121,50287.1187009166,1.3189770376076824,9041.156741589064,0,0.8419430399479162,0,0,1,1,-1,False,True,False,False,False,False,True
132.56391660985537,106514.02868618377,13,23421.782309944603,7629.928166937161,4247.300624204855,11877.228791142017,0.5071018351194858,8420.303750231426,2,0.8138727834667483,1,1,0,0,0,False,False,False,True,False,False,True
148.21859724983713,28634.097871320962,8,31047.03603961142,18338.216622088486,7949.174079044624,26287.39070113311,0.8466956609833639,29618.972652206357,0,0.8190621699732374,0,0,1,0,-1,True,False,False,False,False,True,False
152.2467663170342,142503.89248588242,19,24854.731432651406,12386.497472375762,814.2369996784522,13200.734472054215,0.5311155547113474,6690.988626824566,0,0.5107386889365624,1,1,0,1,1,False,False,True,False,True,False,False
21.666994552307145,55009.16417799845,13,55860.503984264105,13449.200332331533,15595.792724836898,29044.99305716843,0.5199558003513609,45952.055020341315,0,0.8202878827802812,1,0,0,0,0,False,False,False,True,False,True,False
138.20380192626806,110598.3048370815,2,46925.264387481606,4389.474131171326,11364.856627883591,15754.330759054918,0.335732381366353,63410.90931295586,0,0.5886365843692936,1,0,0,0,0,False,False,False,True,True,False,False
54.209368808278114,17518.839276843584,12,41103.95443089167,8041.437820782616,3230.1052935248035,11271.54311430742,0.27422040702332756,68551.787405127,0,0.7158053391228405,1,0,0,0,0,False,False,False,True,False,False,True
155.97616743152537,18756.29412250571,13,61498.84735664422,300.0462342452758,30961.62459760438,31261.670831849657,0.5083293781191852,60498.761085730075,2,0.4826457311489559,1,1,0,0,0,False,False,False,True,False,False,True
95.39911155809882,60697.44735166317,16,41422.925482391314,7098.078243722823,8455.374686059196,15553.452929782019,0.3754793450403139,44474.3531422549,1,0.7412750463664625,1,1,0,0,0,False,True,False,False,False,False,True
21.34976032962767,67250.9443575326,2,39711.64350540519,9798.1431122141,2799.8231406996597,12597.96625291376,0.3172360834473909,8376.306533629764,0,0.8960556504951327,1,0,0,0,0,False,False,True,False,False,False,True
170.612979428333,233908.9732121636,14,34201.44376148235,15222.130807977604,4024.366958410355,19246.497766387958,0.5627393364037853,60180.63256589374,0,0.7793886777720204,1,1,1,0,-1,True,False,False,False,False,True,False
34.56507489557132,83732.58455047058,20,25384.040427542866,8324.377160606948,2345.9553932402996,10670.332553847247,0.42035595492786243,50041.950602507124,2,0.8323955769108939,0,0,0,0,0,False,False,True,False,False,False,True
52.07988305861019,151355.82377448695,1,25412.051837877585,5662.842008465649,1752.3242066329174,7415.166215098567,0.2917972252852874,25713.49015197878,2,0.7948165188681559,1,1,0,0,0,False,False,True,False,False,False,True
197.80833936040318,26458.940969651416,20,39087.59453935777,10497.51522538915,2720.7573858703745,13218.272611259525,0.338170531265358,29175.32553155623,0,0.42498411061028196,1,0,1,0,-1,False,False,False,True,True,False,False
74.40083861782244,130135.44033323755,9,60412.6256579608,7678.41480932884,20621.74709807696,28300.161907405804,0.46844780539143116,31209.20535345777,0,0.7698146877032683,0,0,0,0,0,False,False,True,False,True,False,False
50.255648731250204,124718.051510639,21,48299.76006282608,7990.957872548639,17037.159510243186,25028.117382791825,0.5181830582643975,72669.20854298379,0,0.6619207299054971,1,0,0,0,0,True,False,False,False,True,False,False
62.871846428275404,165922.82433782102,14,48161.204058519186,7501.507684291549,8393.357153542624,15894.864837834171,0.33003462327313937,45288.01676052643,1,0.7349466636014496,1,0,0,0,0,False,False,True,False,False,True,False
49.38550234569962,121329.9413329844,18,20887.829241355383,3428.3623322971675,289.31304218233646,3717.675374479504,0.17798284979843454,16900.04364830266,2,0.7745754632678817,1,0,0,0,0,False,False,True,False,False,True,False
117.62989174624911,301303.52025094203,20,47165.40374353186,13275.350077176941,2174.477351983301,15449.827429160243,0.32756694956266524,59562.94459378043,0,0.4981890894590417,1,0,0,0,0,False,False,False,True,False,True,False
50.634976972629325,86865.68496046167,11,29744.40334664535,9774.73013935062,590.2912718608778,10365.021411211499,0.3484696361334305,49388.01091933496,0,0.7776126859402042,1,1,0,0,0,False,False,False,True,True,False,False
64.55472505808955,57649.67884461531,16,39650.8757287203,15267.332780503171,11731.070327888201,26998.403108391372,0.6809030724341766,58515.25362387577,3,0.7912469287464858,1,0,1,0,-1,False,False,False,True,False,False,True
101.25385437573325,170768.67498817274,15,47858.663454075264,30340.2551822116,5967.79998170298,36308.05516391458,0.758651674398627,79446.02729730213,2,0.9195431496994799,1,1,1,1,-1,True,False,False,False,True,False,False
93.35673146961655,131421.12535538824,7,20371.58669845455,185.69581441783478,1691.7640468513139,1877.4598612691486,0.09216070839546231,23545.899968581092,0,0.8852608531654937,1,0,0,0,0,False,False,True,False,False,True,False
37.15729803999073,59280.5422486675,4,39289.07847141621,12979.403077238521,19205.24755240671,32184.650629645228,0.8191755032651217,48577.87999394418,1,0.8607704285051699,1,1,1,0,-1,False,False,True,False,False,False,True
118.63196518607369,152948.41553617947,23,40869.165863053895,13212.403891223945,6237.935237380063,19450.339128604006,0.4759172035411492,9140.085723204238,0,0.4529969473125329,1,1,0,0,0,False,False,False,True,True,False,False
43.3891371056919,201395.00539957036,14,59833.28448069157,19135.5579052169,5751.656610244104,24887.214515461004,0.4159426434878768,58339.12338662969,1,0.7079488095665545,0,0,0,0,0,True,False,False,False,False,False,True
26.55724692723007,134803.90849639045,7,28044.905434448745,2055.4905606698667,821.9027632046101,2877.3933238744767,0.10259950173838178,46156.22937317022,2,0.690534169760927,1,1,0,0,0,True,False,False,False,True,False,False
10.965104194089166,121285.95559357936,17,35220.82606067224,5653.994200999047,4994.100601866158,10648.094802865206,0.30232382353902043,46396.72007235219,1,0.673732679076718,1,1,0,0,0,False,False,False,True,False,False,True
57.914653482958556,38594.32101106444,20,39536.601457427234,1932.089375934147,10263.49571258357,12195.585088517717,0.30846316170219756,57121.078996521486,0,0.4659722560060816,1,0,0,0,0,False,False,False,True,False,False,True
